Entity,Code,Day,"People vaccinated (daily, 7-day average, per million people)"
Japan,JPN,2021-09-26,0.30234435
Japan,JPN,2021-09-27,0.3276165
Japan,JPN,2021-09-28,0.32716325
Japan,JPN,2021-09-29,0.32522056
Japan,JPN,2021-09-30,0.34742957
Japan,JPN,2021-10-01,0.34783736
Japan,JPN,2021-10-02,0.35043773
Japan,JPN,2021-10-03,0.3528482
Japan,JPN,2021-10-04,0.34757814
Japan,JPN,2021-10-05,0.3405707
Japan,JPN,2021-10-06,0.33228573
Japan,JPN,2021-10-07,0.32416478
Japan,JPN,2021-10-08,0.31702888
Japan,JPN,2021-10-09,0.30680066
Japan,JPN,2021-10-10,0.29660287
Japan,JPN,2021-10-11,0.29130036
Japan,JPN,2021-10-12,0.28267267
Japan,JPN,2021-10-13,0.261016
Japan,JPN,2021-10-14,0.2547646
Japan,JPN,2021-10-15,0.24640281
Japan,JPN,2021-10-16,0.2337908
Japan,JPN,2021-10-17,0.2189296
Japan,JPN,2021-10-18,0.2066592
Japan,JPN,2021-10-19,0.1955151
Japan,JPN,2021-10-20,0.19825515
Japan,JPN,2021-10-21,0.18515226
Japan,JPN,2021-10-22,0.1726055
Japan,JPN,2021-10-23,0.15743676
Japan,JPN,2021-10-24,0.14801508
Japan,JPN,2021-10-25,0.14030157
Japan,JPN,2021-10-26,0.13347001
Japan,JPN,2021-10-27,0.12660633
Japan,JPN,2021-10-28,0.12133263
Japan,JPN,2021-10-29,0.114081405
Japan,JPN,2021-10-30,0.10446442
Japan,JPN,2021-10-31,0.09902854
Japan,JPN,2021-11-01,0.09297174
Japan,JPN,2021-11-02,0.08440415
Japan,JPN,2021-11-03,0.0747691
Japan,JPN,2021-11-04,0.069297336
Japan,JPN,2021-11-05,0.06394501
Japan,JPN,2021-11-06,0.056418117
Japan,JPN,2021-11-07,0.051140644
Japan,JPN,2021-11-08,0.050118797
Japan,JPN,2021-11-09,0.05144671
Japan,JPN,2021-11-10,0.05284708
Japan,JPN,2021-11-11,0.050063938
Japan,JPN,2021-11-12,0.046183065
Japan,JPN,2021-11-13,0.040621128
Japan,JPN,2021-11-14,0.03574309
Japan,JPN,2021-11-15,0.033179954
Japan,JPN,2021-11-16,0.030323787
Japan,JPN,2021-11-17,0.029291652
Japan,JPN,2021-11-18,0.028464207
Japan,JPN,2021-11-19,0.027475389
Japan,JPN,2021-11-20,0.026135933
Japan,JPN,2021-11-21,0.025457863
Japan,JPN,2021-11-22,0.025078427
Japan,JPN,2021-11-23,0.022748668
Japan,JPN,2021-11-24,0.02246432
Japan,JPN,2021-11-25,0.022105569
Japan,JPN,2021-11-26,0.021671733
Japan,JPN,2021-11-27,0.02116921
Japan,JPN,2021-11-28,0.020586569
Japan,JPN,2021-11-29,0.020102102
Japan,JPN,2021-11-30,0.021596074
Japan,JPN,2021-12-01,0.020876974
Japan,JPN,2021-12-02,0.020309193
Japan,JPN,2021-12-03,0.019258544
Japan,JPN,2021-12-04,0.018467328
Japan,JPN,2021-12-05,0.018049035
Japan,JPN,2021-12-06,0.017554624
Japan,JPN,2021-12-07,0.016837355
Japan,JPN,2021-12-08,0.015769904
Japan,JPN,2021-12-09,0.014578911
Japan,JPN,2021-12-10,0.012150863
Japan,JPN,2021-12-11,0.00830656
Japan,JPN,2021-12-12,0.006959677
Japan,JPN,2021-12-13,0.005891314
Japan,JPN,2021-12-14,0.0053819325
Japan,JPN,2021-12-15,0.005704682
Japan,JPN,2021-12-16,0.006314636
Japan,JPN,2021-12-17,0.008032155
Japan,JPN,2021-12-18,0.010825924
Japan,JPN,2021-12-19,0.011965374
Japan,JPN,2021-12-20,0.012169721
Japan,JPN,2021-12-21,0.012757961
Japan,JPN,2021-12-22,0.013107339
Japan,JPN,2021-12-23,0.01314574
Japan,JPN,2021-12-24,0.012630758
Japan,JPN,2021-12-25,0.011772342
Japan,JPN,2021-12-26,0.011431649
Japan,JPN,2021-12-27,0.011709026
Japan,JPN,2021-12-28,0.0110995285
Japan,JPN,2021-12-29,0.009980192
Japan,JPN,2021-12-30,0.008883829
Japan,JPN,2021-12-31,0.0068000173
Japan,JPN,2022-01-01,0.0036064696
Japan,JPN,2022-01-02,0.0023160446
Japan,JPN,2022-01-03,0.0013115682
Japan,JPN,2022-01-04,0.00087110256
Japan,JPN,2022-01-05,0.0012211665
Japan,JPN,2022-01-06,0.0018828935
Japan,JPN,2022-01-07,0.0037381293
Japan,JPN,2022-01-08,0.006840361
Japan,JPN,2022-01-09,0.008015012
Japan,JPN,2022-01-10,0.008152614
Japan,JPN,2022-01-11,0.00880337
Japan,JPN,2022-01-12,0.009163834
Japan,JPN,2022-01-13,0.009337209
Japan,JPN,2022-01-14,0.009447154
Japan,JPN,2022-01-15,0.00944704
Japan,JPN,2022-01-16,0.0094928695
Japan,JPN,2022-01-17,0.010603747
Japan,JPN,2022-01-18,0.010885581
Japan,JPN,2022-01-19,0.011067414
Japan,JPN,2022-01-20,0.011308218
Japan,JPN,2022-01-21,0.010710264
Japan,JPN,2022-01-22,0.010780894
Japan,JPN,2022-01-23,0.010691635
Japan,JPN,2022-01-24,0.010685578
Japan,JPN,2022-01-25,0.010640663
Japan,JPN,2022-01-26,0.010603176
Japan,JPN,2022-01-27,0.0105176885
Japan,JPN,2022-01-28,0.011335876
Japan,JPN,2022-01-29,0.011161815
Japan,JPN,2022-01-30,0.011094843
Japan,JPN,2022-01-31,0.0109341545
Japan,JPN,2022-02-01,0.011096671
Japan,JPN,2022-02-02,0.010721121
Japan,JPN,2022-02-03,0.010722265
Japan,JPN,2022-02-04,0.010641919
Japan,JPN,2022-02-05,0.010538718
Japan,JPN,2022-02-06,0.01053746
Japan,JPN,2022-02-07,0.0107885515
Japan,JPN,2022-02-08,0.01048626
Japan,JPN,2022-02-09,0.01075175
Japan,JPN,2022-02-10,0.010679063
Japan,JPN,2022-02-11,0.009043603
Japan,JPN,2022-02-12,0.008213073
Japan,JPN,2022-02-13,0.007988383
Japan,JPN,2022-02-14,0.0075627747
Japan,JPN,2022-02-15,0.0075000306
Japan,JPN,2022-02-16,0.0074602584
Japan,JPN,2022-02-17,0.0074098576
Japan,JPN,2022-02-18,0.008683482
Japan,JPN,2022-02-19,0.00892783
Japan,JPN,2022-02-20,0.009060975
Japan,JPN,2022-02-21,0.009018574
Japan,JPN,2022-02-22,0.008958116
Japan,JPN,2022-02-23,0.008198216
Japan,JPN,2022-02-24,0.0080769565
Japan,JPN,2022-02-25,0.0076926057
Japan,JPN,2022-02-26,0.0073217414
Japan,JPN,2022-02-27,0.007197625
Japan,JPN,2022-02-28,0.006958877
Japan,JPN,2022-03-01,0.0069240197
Japan,JPN,2022-03-02,0.00747363
Japan,JPN,2022-03-03,0.0074943164
Japan,JPN,2022-03-04,0.00782918
Japan,JPN,2022-03-05,0.009038803
Japan,JPN,2022-03-06,0.009922249
Japan,JPN,2022-03-07,0.01072615
Japan,JPN,2022-03-08,0.011386049
Japan,JPN,2022-03-09,0.012146978
Japan,JPN,2022-03-10,0.012993965
Japan,JPN,2022-03-11,0.014136959
Japan,JPN,2022-03-12,0.017238276
Japan,JPN,2022-03-13,0.01824881
Japan,JPN,2022-03-14,0.019016711
Japan,JPN,2022-03-15,0.019959243
Japan,JPN,2022-03-16,0.020606799
Japan,JPN,2022-03-17,0.020905547
Japan,JPN,2022-03-18,0.022058254
Japan,JPN,2022-03-19,0.023940919
Japan,JPN,2022-03-20,0.024825966
Japan,JPN,2022-03-21,0.02299393
Japan,JPN,2022-03-22,0.023114162
Japan,JPN,2022-03-23,0.023615198
Japan,JPN,2022-03-24,0.024168923
Japan,JPN,2022-03-25,0.024925167
Japan,JPN,2022-03-26,0.025901757
Japan,JPN,2022-03-27,0.026773432
Japan,JPN,2022-03-28,0.029228564
Japan,JPN,2022-03-29,0.029736917
Japan,JPN,2022-03-30,0.029832233
Japan,JPN,2022-03-31,0.029474854
Japan,JPN,2022-04-01,0.028904216
Japan,JPN,2022-04-02,0.027488302
Japan,JPN,2022-04-03,0.026545998
Japan,JPN,2022-04-04,0.025908729
Japan,JPN,2022-04-05,0.02499557
Japan,JPN,2022-04-06,0.024117494
Japan,JPN,2022-04-07,0.023546055
Japan,JPN,2022-04-08,0.020644285
Japan,JPN,2022-04-09,0.018222637
Japan,JPN,2022-04-10,0.016396774
Japan,JPN,2022-04-11,0.015585216
Japan,JPN,2022-04-12,0.013960384
Japan,JPN,2022-04-13,0.012616015
Japan,JPN,2022-04-14,0.0115459375
Japan,JPN,2022-04-15,0.012604358
Japan,JPN,2022-04-16,0.012133034
Japan,JPN,2022-04-17,0.012539099
Japan,JPN,2022-04-18,0.012698302
Japan,JPN,2022-04-19,0.013728494
Japan,JPN,2022-04-20,0.014799029
Japan,JPN,2022-04-21,0.015765563
Japan,JPN,2022-04-22,0.01636226
Japan,JPN,2022-04-23,0.017744344
Japan,JPN,2022-04-24,0.017834174
Japan,JPN,2022-04-25,0.017967433
Japan,JPN,2022-04-26,0.018025605
Japan,JPN,2022-04-27,0.017829945
Japan,JPN,2022-04-28,0.018007206
Japan,JPN,2022-04-29,0.015552529
Japan,JPN,2022-04-30,0.0131889405
Japan,JPN,2022-05-01,0.011800114
Japan,JPN,2022-05-02,0.010959526
Japan,JPN,2022-05-03,0.009357552
Japan,JPN,2022-05-04,0.007956839
Japan,JPN,2022-05-05,0.0063009216
Japan,JPN,2022-05-06,0.0077055204
Japan,JPN,2022-05-07,0.007628033
Japan,JPN,2022-05-08,0.008011812
Japan,JPN,2022-05-09,0.008367819
Japan,JPN,2022-05-10,0.009553099
Japan,JPN,2022-05-11,0.010530718
Japan,JPN,2022-05-12,0.011385363
Japan,JPN,2022-05-13,0.011657482
Japan,JPN,2022-05-14,0.011418164
Japan,JPN,2022-05-15,0.011130958
Japan,JPN,2022-05-16,0.010758037
Japan,JPN,2022-05-17,0.010267056
Japan,JPN,2022-05-18,0.010007736
Japan,JPN,2022-05-19,0.00974236
Japan,JPN,2022-05-20,0.009383839
Japan,JPN,2022-05-21,0.008523822
Japan,JPN,2022-05-22,0.008282332
Japan,JPN,2022-05-23,0.008324732
Japan,JPN,2022-05-24,0.008376619
Japan,JPN,2022-05-25,0.008453992
Japan,JPN,2022-05-26,0.008524507
Japan,JPN,2022-05-27,0.008212388
Japan,JPN,2022-05-28,0.007855695
Japan,JPN,2022-05-29,0.0076553477
Japan,JPN,2022-05-30,0.007401629
Japan,JPN,2022-05-31,0.0071124802
Japan,JPN,2022-06-01,0.0067690453
Japan,JPN,2022-06-02,0.006499097
Japan,JPN,2022-06-03,0.00629715
Japan,JPN,2022-06-04,0.006339551
Japan,JPN,2022-06-05,0.006289836
Japan,JPN,2022-06-06,0.006222292
Japan,JPN,2022-06-07,0.0061980626
Japan,JPN,2022-06-08,0.006134633
Japan,JPN,2022-06-09,0.006149719
Japan,JPN,2022-06-10,0.0058460557
Japan,JPN,2022-06-11,0.005311303
Japan,JPN,2022-06-12,0.005132899
Japan,JPN,2022-06-13,0.0049310667
Japan,JPN,2022-06-14,0.0046906048
Japan,JPN,2022-06-15,0.0045362017
Japan,JPN,2022-06-16,0.004332198
Japan,JPN,2022-06-17,0.0042931116
Japan,JPN,2022-06-18,0.004088193
Japan,JPN,2022-06-19,0.0040695644
Japan,JPN,2022-06-20,0.0041117365
Japan,JPN,2022-06-21,0.0041801953
Japan,JPN,2022-06-22,0.0042334534
Japan,JPN,2022-06-23,0.004254825
Japan,JPN,2022-06-24,0.0042117387
Japan,JPN,2022-06-25,0.00398922
Japan,JPN,2022-06-26,0.0039963056
Japan,JPN,2022-06-27,0.003799502
Japan,JPN,2022-06-28,0.0037119575
Japan,JPN,2022-06-29,0.003657785
Japan,JPN,2022-06-30,0.00361607
Japan,JPN,2022-07-01,0.0034508095
Japan,JPN,2022-07-02,0.003167604
Japan,JPN,2022-07-03,0.003116403
Japan,JPN,2022-07-04,0.003239034
Japan,JPN,2022-07-05,0.0032728633
Japan,JPN,2022-07-06,0.0032559487
Japan,JPN,2022-07-07,0.0033055495
Japan,JPN,2022-07-08,0.0033185785
Japan,JPN,2022-07-09,0.0034693242
Japan,JPN,2022-07-10,0.00347721
Japan,JPN,2022-07-11,0.0034538952
Japan,JPN,2022-07-12,0.00341218
Japan,JPN,2022-07-13,0.0034151517
Japan,JPN,2022-07-14,0.0034253234
Japan,JPN,2022-07-15,0.0035320683
Japan,JPN,2022-07-16,0.003800759
Japan,JPN,2022-07-17,0.0038547032
Japan,JPN,2022-07-18,0.0036338987
Japan,JPN,2022-07-19,0.0037572153
Japan,JPN,2022-07-20,0.0039735623
Japan,JPN,2022-07-21,0.0039684195
Japan,JPN,2022-07-22,0.0040236204
Japan,JPN,2022-07-23,0.0037667013
Japan,JPN,2022-07-24,0.0038140165
Japan,JPN,2022-07-25,0.004295169
Japan,JPN,2022-07-26,0.0045212302
Japan,JPN,2022-07-27,0.004700662
Japan,JPN,2022-07-28,0.0050957557
Japan,JPN,2022-07-29,0.0057252534
Japan,JPN,2022-07-30,0.0067680166
Japan,JPN,2022-07-31,0.0069268765
Japan,JPN,2022-08-01,0.007223568
Japan,JPN,2022-08-02,0.007513745
Japan,JPN,2022-08-03,0.00761489
Japan,JPN,2022-08-04,0.007654205
Japan,JPN,2022-08-05,0.0077234637
Japan,JPN,2022-08-06,0.007815008
Japan,JPN,2022-08-07,0.007908039
Japan,JPN,2022-08-08,0.0077794646
Japan,JPN,2022-08-09,0.007595004
Japan,JPN,2022-08-10,0.0074449438
Japan,JPN,2022-08-11,0.00680836
Japan,JPN,2022-08-12,0.005819998
Japan,JPN,2022-08-13,0.0040478497
Japan,JPN,2022-08-14,0.0036448704
Japan,JPN,2022-08-15,0.0031471464
Japan,JPN,2022-08-16,0.002732167
Japan,JPN,2022-08-17,0.0024918197
Japan,JPN,2022-08-18,0.0028223402
Japan,JPN,2022-08-19,0.0031508037
Japan,JPN,2022-08-20,0.0040423637
Japan,JPN,2022-08-21,0.0041926526
Japan,JPN,2022-08-22,0.0044252286
Japan,JPN,2022-08-23,0.004609689
Japan,JPN,2022-08-24,0.0046634045
Japan,JPN,2022-08-25,0.0046628327
Japan,JPN,2022-08-26,0.0046182605
Japan,JPN,2022-08-27,0.0045634024
Japan,JPN,2022-08-28,0.004506487
Japan,JPN,2022-08-29,0.004332998
Japan,JPN,2022-08-30,0.0042678537
Japan,JPN,2022-08-31,0.0042159674
Japan,JPN,2022-09-01,0.0042143674
Japan,JPN,2022-09-02,0.0038041878
Japan,JPN,2022-09-03,0.004170366
Japan,JPN,2022-09-04,0.004241682
Japan,JPN,2022-09-05,0.0043823705
Japan,JPN,2022-09-06,0.0043775705
Japan,JPN,2022-09-07,0.0044190567
Japan,JPN,2022-09-08,0.0043502552
Japan,JPN,2022-09-09,0.0049413526
Japan,JPN,2022-09-10,0.0038763036
Japan,JPN,2022-09-11,0.0036357273
Japan,JPN,2022-09-12,0.003391837
Japan,JPN,2022-09-13,0.0031232603
Japan,JPN,2022-09-14,0.0028390263
Japan,JPN,2022-09-15,0.0026303364
Japan,JPN,2022-09-16,0.0019937528
Japan,JPN,2022-09-17,0.0019112369
Japan,JPN,2022-09-18,0.0019071226
Japan,JPN,2022-09-19,0.0017578625
Japan,JPN,2022-09-20,0.0017362621
Japan,JPN,2022-09-21,0.0017346621
Japan,JPN,2022-09-22,0.0017786629
Japan,JPN,2022-09-23,0.0014148845
Japan,JPN,2022-09-24,0.0012146521
Japan,JPN,2022-09-25,0.0012171664
Japan,JPN,2022-09-26,0.0013466546
Japan,JPN,2022-09-27,0.0013260827
Japan,JPN,2022-09-28,0.0013080253
Japan,JPN,2022-09-29,0.0012395668
Japan,JPN,2022-09-30,0.001501629
Japan,JPN,2022-10-01,0.001447228
Japan,JPN,2022-10-02,0.0014794571
Japan,JPN,2022-10-03,0.0014476851
Japan,JPN,2022-10-04,0.001427799
Japan,JPN,2022-10-05,0.0014026556
Japan,JPN,2022-10-06,0.0014042557
Japan,JPN,2022-10-07,0.0013292829
Japan,JPN,2022-10-08,0.0013633406
Japan,JPN,2022-10-09,0.001358312
Japan,JPN,2022-10-10,0.0012557957
Japan,JPN,2022-10-11,0.0012298523
Japan,JPN,2022-10-12,0.0012199093
Japan,JPN,2022-10-13,0.001164251
Japan,JPN,2022-10-14,0.0011260789
Japan,JPN,2022-10-15,0.0011365934
Japan,JPN,2022-10-16,0.0011056213
Japan,JPN,2022-10-17,0.0011951088
Japan,JPN,2022-10-18,0.0012103091
Japan,JPN,2022-10-19,0.0012339667
Japan,JPN,2022-10-20,0.0012861963
Japan,JPN,2022-10-21,0.0013203684
Japan,JPN,2022-10-22,0.0013018537
Japan,JPN,2022-10-23,0.0013204827
Japan,JPN,2022-10-24,0.001345626
Japan,JPN,2022-10-25,0.0013496261
Japan,JPN,2022-10-26,0.0013481403
Japan,JPN,2022-10-27,0.0013538548
Japan,JPN,2022-10-28,0.0013885982
Japan,JPN,2022-10-29,0.0014899716
Japan,JPN,2022-10-30,0.0015256294
Japan,JPN,2022-10-31,0.0015196865
Japan,JPN,2022-11-01,0.0015554586
Japan,JPN,2022-11-02,0.0015371726
Japan,JPN,2022-11-03,0.0014561424
Japan,JPN,2022-11-04,0.001501629
Japan,JPN,2022-11-05,0.001635803
Japan,JPN,2022-11-06,0.0016950042
Japan,JPN,2022-11-07,0.0017546625
Japan,JPN,2022-11-08,0.001831921
Japan,JPN,2022-11-09,0.0020003815
Japan,JPN,2022-11-10,0.0021546702
Japan,JPN,2022-11-11,0.002341188
Japan,JPN,2022-11-12,0.0024881624
Japan,JPN,2022-11-13,0.0024949054
Japan,JPN,2022-11-14,0.0025911357
Japan,JPN,2022-11-15,0.002755939
Japan,JPN,2022-11-16,0.002856398
Japan,JPN,2022-11-17,0.0030157154
Japan,JPN,2022-11-18,0.0032246336
Japan,JPN,2022-11-19,0.0035713832
Japan,JPN,2022-11-20,0.003645442
Japan,JPN,2022-11-21,0.00377173
Japan,JPN,2022-11-22,0.0039827055
Japan,JPN,2022-11-23,0.0037167575
Japan,JPN,2022-11-24,0.003816988
Japan,JPN,2022-11-25,0.0040240777
Japan,JPN,2022-11-26,0.004118708
Japan,JPN,2022-11-27,0.00423151
Japan,JPN,2022-11-28,0.004318369
Japan,JPN,2022-11-29,0.004391399
Japan,JPN,2022-11-30,0.0048731226
Japan,JPN,2022-12-01,0.004988668
Japan,JPN,2022-12-02,0.0051577
Japan,JPN,2022-12-03,0.005385247
Japan,JPN,2022-12-04,0.005463534
Japan,JPN,2022-12-05,0.0055434215
Japan,JPN,2022-12-06,0.0056289085
Japan,JPN,2022-12-07,0.005514621
Japan,JPN,2022-12-08,0.005214958
Japan,JPN,2022-12-09,0.0045503736
Japan,JPN,2022-12-10,0.003639956
Japan,JPN,2022-12-11,0.0033103498
Japan,JPN,2022-12-12,0.0029133135
Japan,JPN,2022-12-13,0.002425304
Japan,JPN,2022-12-14,0.0022739868
Japan,JPN,2022-12-15,0.00236256
Japan,JPN,2022-12-16,0.0026539941
Japan,JPN,2022-12-17,0.0031622325
Japan,JPN,2022-12-18,0.0033534362
Japan,JPN,2022-12-19,0.003417666
Japan,JPN,2022-12-20,0.0037132145
Japan,JPN,2022-12-21,0.0039148186
Japan,JPN,2022-12-22,0.0040112776
Japan,JPN,2022-12-23,0.0040164203
Japan,JPN,2022-12-24,0.0037670443
Japan,JPN,2022-12-25,0.0036337846
Japan,JPN,2022-12-26,0.0037934447
Japan,JPN,2022-12-27,0.003720529
Japan,JPN,2022-12-28,0.0034623526
Japan,JPN,2022-12-29,0.0031352607
Japan,JPN,2022-12-30,0.0024043892
Japan,JPN,2022-12-31,0.0015776305
Japan,JPN,2023-01-01,0.0013720265
Japan,JPN,2023-01-02,0.0009773903
Japan,JPN,2023-01-03,0.00047646635
Japan,JPN,2023-01-04,0.00034309234
Japan,JPN,2023-01-05,0.0005051526
Japan,JPN,2023-01-06,0.0011656225
Japan,JPN,2023-01-07,0.0022115856
Japan,JPN,2023-01-08,0.002489991
Japan,JPN,2023-01-09,0.0025145628
Japan,JPN,2023-01-10,0.0030448588
Japan,JPN,2023-01-11,0.0033681793
Japan,JPN,2023-01-12,0.0035231537
Japan,JPN,2023-01-13,0.0036092126
Japan,JPN,2023-01-14,0.003210005
Japan,JPN,2023-01-15,0.0030295441
Japan,JPN,2023-01-16,0.0031801758
Japan,JPN,2023-01-17,0.0029046275
Japan,JPN,2023-01-18,0.0026461082
Japan,JPN,2023-01-19,0.002367017
Japan,JPN,2023-01-20,0.0019619807
Japan,JPN,2023-01-21,0.0016857468
Japan,JPN,2023-01-22,0.0016673465
Japan,JPN,2023-01-23,0.0016179741
Japan,JPN,2023-01-24,0.0015720304
Japan,JPN,2023-01-25,0.0015073434
Japan,JPN,2023-01-26,0.0014990004
Japan,JPN,2023-01-27,0.0014641426
Japan,JPN,2023-01-28,0.0016665464
Japan,JPN,2023-01-29,0.0016896327
Japan,JPN,2023-01-30,0.001671918
Japan,JPN,2023-01-31,0.0016360317
Japan,JPN,2023-02-01,0.0016608321
Japan,JPN,2023-02-02,0.0015871164
Japan,JPN,2023-02-03,0.0015516871
Japan,JPN,2023-02-04,0.0014513424
Japan,JPN,2023-02-05,0.0014560281
Japan,JPN,2023-02-06,0.0014637997
Japan,JPN,2023-02-07,0.0014530567
Japan,JPN,2023-02-08,0.0014083701
Japan,JPN,2023-02-09,0.0014401422
Japan,JPN,2023-02-10,0.0013367116
Japan,JPN,2023-02-11,0.0009482469
Japan,JPN,2023-02-12,0.0009066461
Japan,JPN,2023-02-13,0.0008656167
Japan,JPN,2023-02-14,0.0008093871
Japan,JPN,2023-02-15,0.00077841507
Japan,JPN,2023-02-16,0.00075555744
Japan,JPN,2023-02-17,0.0007501859
Japan,JPN,2023-02-18,0.0010282485
Japan,JPN,2023-02-19,0.0010273341
Japan,JPN,2023-02-20,0.0010213911
Japan,JPN,2023-02-21,0.0010298485
Japan,JPN,2023-02-22,0.0010431058
Japan,JPN,2023-02-23,0.0009596757
Japan,JPN,2023-02-24,0.0009812762
Japan,JPN,2023-02-25,0.00087590265
Japan,JPN,2023-02-26,0.00085395935
Japan,JPN,2023-02-27,0.00086161663
Japan,JPN,2023-02-28,0.00082184444
Japan,JPN,2023-03-01,0.0007965868
Japan,JPN,2023-03-02,0.0008714454
Japan,JPN,2023-03-03,0.0008300732
Japan,JPN,2023-03-04,0.0008311018
Japan,JPN,2023-03-05,0.0008535022
Japan,JPN,2023-03-06,0.0008476735
Japan,JPN,2023-03-07,0.0008957887
Japan,JPN,2023-03-08,0.0009032175
Japan,JPN,2023-03-09,0.0008898458
Japan,JPN,2023-03-10,0.00088733144
Japan,JPN,2023-03-11,0.00073475705
Japan,JPN,2023-03-12,0.0006853847
Japan,JPN,2023-03-13,0.0006395552
Japan,JPN,2023-03-14,0.00055943936
Japan,JPN,2023-03-15,0.0005098384
Japan,JPN,2023-03-16,0.0004692662
Japan,JPN,2023-03-17,0.0003784073
Japan,JPN,2023-03-18,0.00038069306
Japan,JPN,2023-03-19,0.00037920734
Japan,JPN,2023-03-20,0.0003877789
Japan,JPN,2023-03-21,0.00034080658
Japan,JPN,2023-03-22,0.00033612078
Japan,JPN,2023-03-23,0.0003435495
Japan,JPN,2023-03-24,0.0003482353
Japan,JPN,2023-03-25,0.0003357779
Japan,JPN,2023-03-26,0.00033943512
Japan,JPN,2023-03-27,0.00033794937
Japan,JPN,2023-03-28,0.0004013792
Japan,JPN,2023-03-29,0.0004098365
Japan,JPN,2023-03-30,0.00041280797
Japan,JPN,2023-03-31,0.00040709358
Japan,JPN,2023-04-01,0.00036880712
Japan,JPN,2023-04-02,0.00036766424
Japan,JPN,2023-04-03,0.00035623545
Japan,JPN,2023-04-04,0.00033337786
Japan,JPN,2023-04-05,0.00032400625
Japan,JPN,2023-04-06,0.00030400587
Japan,JPN,2023-04-07,0.00028640553
Japan,JPN,2023-04-08,0.00028034826
Japan,JPN,2023-04-09,0.00027931968
Japan,JPN,2023-04-10,0.00027451958
Japan,JPN,2023-04-11,0.00026263364
Japan,JPN,2023-04-12,0.00024046178
Japan,JPN,2023-04-13,0.0002328045
Japan,JPN,2023-04-14,0.0002062897
Japan,JPN,2023-04-15,0.00022503291
Japan,JPN,2023-04-16,0.00022171857
Japan,JPN,2023-04-17,0.00022366147
Japan,JPN,2023-04-18,0.00023097589
Japan,JPN,2023-04-19,0.00024651905
Japan,JPN,2023-04-20,0.00026560514
Japan,JPN,2023-04-21,0.00029612
Japan,JPN,2023-04-22,0.000302863
Japan,JPN,2023-04-23,0.00030412016
Japan,JPN,2023-04-24,0.00030309157
Japan,JPN,2023-04-25,0.00029497713
Japan,JPN,2023-04-26,0.0002884627
Japan,JPN,2023-04-27,0.00027543388
Japan,JPN,2023-04-28,0.0002574907
Japan,JPN,2023-04-29,0.00018743219
Japan,JPN,2023-04-30,0.00018217495
Japan,JPN,2023-05-01,0.00017211761
Japan,JPN,2023-05-02,0.00015863164
Japan,JPN,2023-05-03,0.00013588835
Japan,JPN,2023-05-04,0.00011268789
Japan,JPN,2023-05-05,0.00006411553
Japan,JPN,2023-05-06,0.0000729157
Japan,JPN,2023-05-07,0.00006868704
Japan,JPN,2023-05-08,0.00007209023
Japan,JPN,2023-05-09,0.00007057904
Japan,JPN,2023-05-10,0.00008449671
Japan,JPN,2023-05-11,0.00009955726
Japan,JPN,2023-05-12,0.00011153205
Japan,JPN,2023-05-13,0.00010533505
Japan,JPN,2023-05-14,0.00011742412
Japan,JPN,2023-05-15,0.00011742412
Japan,JPN,2023-05-16,0.00011742412
Japan,JPN,2023-05-17,0.00011742412
Japan,JPN,2023-05-18,0.00011742412
Japan,JPN,2023-05-19,0.00011742412
Japan,JPN,2023-05-20,0.00011742412
Japan,JPN,2023-05-21,0.00011742412
Japan,JPN,2023-05-22,0.00011742412
Japan,JPN,2023-05-23,0.00011742412
Japan,JPN,2023-05-24,0.00011742412
Japan,JPN,2023-05-25,0.00011742412
Japan,JPN,2023-05-26,0.00011742412
Japan,JPN,2023-05-27,0.00011742412
Japan,JPN,2023-05-28,0.00011742412
Japan,JPN,2023-05-29,0.00011742412
Japan,JPN,2023-05-30,0.00011742412
Japan,JPN,2023-05-31,0.00011742412
Japan,JPN,2023-06-01,0.00011742412
Japan,JPN,2023-06-02,0.00011742412
Japan,JPN,2023-06-03,0.00011742412
Japan,JPN,2023-06-04,0.00011742412
Japan,JPN,2023-06-05,0.00011742412
Japan,JPN,2023-06-06,0.00011742412
Japan,JPN,2023-06-07,0.00011742412
Japan,JPN,2023-06-08,0.00011742412
Japan,JPN,2023-06-09,0.00011742412
Japan,JPN,2023-06-10,0.00011742412
Japan,JPN,2023-06-11,0.00011742412
Japan,JPN,2023-06-12,0.00011742412
Japan,JPN,2023-06-13,0.00011742412
Japan,JPN,2023-06-14,0.00011742412
Japan,JPN,2023-06-15,0.00011742412
Japan,JPN,2023-06-16,0.00011742412
Japan,JPN,2023-06-17,0.00011742412
Japan,JPN,2023-06-18,0.00011742412
Japan,JPN,2023-06-19,0.00011742412
Japan,JPN,2023-06-20,0.00011742412
Japan,JPN,2023-06-21,0.00011742412
Japan,JPN,2023-06-22,0.00011742412
Japan,JPN,2023-06-23,0.00011742412
Japan,JPN,2023-06-24,0.00011742412
Japan,JPN,2023-06-25,0.00011742412
Japan,JPN,2023-06-26,0.00011742412
Japan,JPN,2023-06-27,0.00011742412
Japan,JPN,2023-06-28,0.00011742412
Japan,JPN,2023-06-29,0.00011742412
Japan,JPN,2023-06-30,0.00011742412
Japan,JPN,2023-07-01,0.00011742412
Japan,JPN,2023-07-02,0.00011742412
Japan,JPN,2023-07-03,0.00011742412
Japan,JPN,2023-07-04,0.00011742412
Japan,JPN,2023-07-05,0.00011742412
